Date,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294,SP500
2008-01-25,-0.0009012488734389804,-0.0029050574409084755,-0.025968586387434597,-0.0010498075352852374,-0.029741212823484,0.006508559201141262,-0.03270263957019401,-0.003229974160206764,0.002237970906378302,0.011479591836734583,-0.015871886505276142
2008-01-28,-0.0229381443298969,0.025559528539266223,0.07267254353902393,0.03339560952825782,0.04033970276008501,0.03924173974665597,0.041535860903163635,0.03046014257939084,0.025307033866765898,0.006052963430012661,0.01754834248953498
2008-01-29,-0.02466367713004488,0.007489669421487582,0.03607937462417312,0.08418079096045201,0.0025510204081631203,-0.018837367882713892,-0.031764433109204834,0.05220125786163522,0.023956442831215976,0.0195537728754074,0.006159709297172677
2008-01-30,0.0035158891142664894,0.002307100743399216,-0.0029019152640742617,-0.039343408025013085,-0.01768447837150128,0.04100425679784553,0.001436781609195457,-0.06694560669456073,-0.0007089684509039196,-0.001721170395869198,-0.0047639286500771
2008-01-31,0.04702870233122211,0.018542199488491083,0.0605355064027939,-0.013995117982099181,0.031990674783059364,-0.022281565551197546,0.06049736967957917,0.10570147341447804,-0.010287335934728723,0.04039408866995075,0.016772186606369165
2008-02-01,-0.039510939510939445,0.0195856873822974,0.04226125137211859,0.02294107938603723,0.029869477911646528,0.06853875042676683,0.009695603156707998,0.0028968713789106113,0.06953405017921152,-0.002367424242424276,0.01223749591962578
2008-02-04,-0.00911161731207296,-0.007880802856791044,-0.07582938388625593,0.03743142949338501,-0.02863758225688531,-0.020608674814282277,-0.06141134435015632,-0.043327556325823226,-0.006032171581769427,-0.0011865211200758699,-0.010462871393559007
2008-02-05,-0.025152129817444212,-0.01836912001985838,-0.04653371320037979,-0.07724261275272166,-0.022707314013298056,-0.010358045836391779,-0.0311682131810612,-0.06702898550724634,-0.03573836817262302,0.06034687574245662,-0.03199541084250007
2008-02-06,-0.04993757802746559,0.0011379441143002074,-0.012749003984063756,-0.03533709850398788,-0.03196405648267021,0.018460524147024846,-0.0029469548133594656,-0.04142394822006465,-0.04545454545454548,-0.03047277615953393,-0.007623593488149429
2008-02-07,0.03533362534676595,-0.0007577671129073285,0.010895883777239691,-0.035582689175172835,0.0462803341731867,-0.08836381291471114,0.006403940886699458,0.015530047265361151,-0.000732600732600717,0.0069332100762652445,0.007885709977760214
2008-02-08,0.03652517275419538,-0.007077856420626924,-0.022355289421157776,0.04583333333333336,-0.009759188846641446,-0.029913012604296026,-0.0012236906510033568,-0.05784574468085101,0.16715542521994128,0.002295157218269484,-0.004203723511680007
2008-02-11,0.02299319727891163,0.009164969450101819,-0.04409963250306241,0.09498238928344586,0.027774222449763238,0.05471680849117019,0.01372212692967398,0.023288637967537055,0.008165829145728692,0.017403251660178566,0.005889024930706417
2008-02-12,-0.009841734273174604,-0.002270433905146403,0.013455788124733074,-0.07424593967517394,-0.009838107098380972,-0.014661230155287567,0.023930384336475756,-0.02137931034482762,0.039875389408099725,-0.005626828719333784,0.007265911449971093
2008-02-13,0.04405641370047003,0.0288242730720607,0.03435194942044247,0.3013214855320119,-0.008426613004653524,-0.037242472266244095,0.007318224740321112,0.01902748414376331,0.0053924505692031065,0.016523313716613783,0.013604080482778152
2008-02-14,-0.024829538144860365,-0.013393954288522846,-0.030358598207008862,-0.01904053225947647,-0.0355149670218163,-0.003932327389117445,-0.014061401453011517,-0.026279391424619693,-0.0253277711561383,-0.010020040080160227,-0.013421493406280042
2008-02-15,-0.037467018469656964,-0.004234649395939761,0.0014708972473207224,-0.021061086073803165,-0.008679642293529863,0.016158648549394097,-0.01711433325410028,-0.018465909090909075,-0.004585753592173603,0.010121457489878447,0.0008377444656970399
2008-02-19,-0.01206140350877194,-0.0012507817385867233,0.00839278220730184,-0.03395779205980213,-0.01087821703369585,0.01581134803035779,0.012817412333736424,0.034008683068017284,0.000307125307125246,0.00044533511467386165,-0.0008963029355773275
2008-02-20,0.021642619311875652,0.00112711333750787,0.0264253017062005,0.023874681513635945,0.03353004291845493,0.0026683269589966837,-0.004775549188156706,0.08117564730580827,0.014430457476205062,0.010905853549966659,0.008340871009356604
2008-02-21,-0.050787615426398654,-0.012259194395796898,-0.03344820595986212,-0.024930875576036852,-0.007137295613807386,-0.009935243502173374,-0.019433781190019248,-0.008414239482200584,-0.023607748184019405,-0.01519154557463683,-0.012867363219928972
2008-02-22,0.031187410586552212,0.008991894630192603,0.005033557046979908,0.000728767900184333,0.012678081296562525,-0.016306782546366753,0.02397846831416697,-0.00652741514360311,-0.0034097954122752462,0.010283925776883543,0.007880643263092763
2008-02-25,0.01650943396226412,0.01669386218149866,0.012938230383973235,0.03379455021672376,0.02929788332472891,0.022861827124510344,0.006451612903225711,0.018396846254927685,-0.0015552099533436131,0.011285682673157892,0.01381262425080005
2008-02-26,-0.021564078067421912,0.0035802469135803243,0.028842192006592472,0.008177249885792564,0.018056426332288374,-0.004808548530721212,0.00902184235517575,0.059999999999999984,0.018691588785046773,0.007002188183807445,0.006917918063857712
2008-02-27,-0.011438136420700218,-0.009964325255258977,-0.0022026431718061563,-0.013593728759798814,0.009483926591944773,-0.014226914817466029,-0.003529411764705849,0.04077906269020096,0.0021406727828746264,0.011516731855714776,-0.0009194303875362754
2008-02-28,-0.04261323550162263,-0.008449304174950382,-0.028296207104154057,-0.057099545224861076,-0.033064909712054585,0.015067622764817977,-0.04132231404958678,-0.09239766081871355,-0.012511443393347685,-0.04103114930182592,-0.008941826930044451
2008-02-29,-0.049815770081061174,-0.017543859649122702,-0.049359768690623716,-0.0005300594368118593,-0.021703470031545727,-0.008852722882947285,-0.03078817733990148,-0.09600515463917528,-0.06644004944375768,-0.026657706093189914,-0.027089741234079468
2008-03-03,-0.03164262447650066,0.0011479591836733316,-0.023028459700195573,0.011400372018296849,0.00038694698826262266,0.003699025622518915,0.0030495552731892614,-0.031361368496079796,-0.006289308176100671,-0.0050632911392406435,0.0005335818371747285
2008-03-04,0.04661220567035071,-0.0010192381195056478,0.010006671114076115,-0.023567400838594703,0.014053635894791174,-0.0177977528089888,0.014694704839118274,0.01177336276674026,0.015323117921385772,0.010409437890353987,-0.0034476542430933632
2008-03-05,-0.005356596265687197,0.006631807167453262,-0.02421840598855133,0.05225074037512346,0.0049586776859504205,0.021048778255696874,-0.007240948813982501,0.03709090909090908,0.02166010498687663,0.0006868131868132129,0.005238364424345238
2008-03-06,-0.03462071087859665,-0.012416064867604255,-0.04106498194945849,-0.020714305817455165,-0.06831983805668022,-0.02984673299273997,-0.03068410462776657,-0.07784011220196349,-0.056203877945549464,-0.017387325554792908,-0.022013946164804774
2008-03-07,0.0215173732865795,-0.018473380372033325,0.020235294117647046,-0.05724002490779334,-0.01154263986963599,-0.017923133776792294,-0.003113648157758107,-0.014448669201520874,-0.0068050357264375395,-0.033527357392316756,-0.008410383795636129
2008-03-10,-0.009673896083632297,-0.013462292510782918,-0.048431734317343204,-0.10288588558073367,-0.02376700096167061,-0.09689557855126997,-0.01561686621551279,-0.013117283950617415,-0.05035971223021591,-0.006263550951577886,-0.015463479128169049
2008-03-11,0.057980148101465165,0.03272390037095918,0.13233155598642757,0.12197995129410438,0.06177877849704476,0.016979166666666618,0.03040719196192487,0.12040656763096177,0.06313131313131314,0.01963636363636369,0.03712982086903273
2008-03-12,-0.009530900967982139,0.00602950609364976,0.019905821917808212,0.03923112645627633,-0.028760768721007312,-0.027450578715558668,-0.013343597639209547,-0.048150732728541486,-0.020699015948422106,-0.00737042320494537,-0.008995570363078869
2008-03-13,0.027213952789054287,0.00841622035195099,0.039664218258132225,0.006848649698853685,0.024017467248908367,-0.031068983675618774,0.020286085825747566,0.06231671554252197,-0.005890505890505827,-0.017964071856287425,0.005126951259579633
2008-03-14,-0.0014637002341920064,-0.019600404653515393,-0.0339119903108599,-0.03111582806695928,-0.024386993603411677,0.023695652173913118,-0.035177160336477074,-0.04002760524499655,-0.04949459742070413,0.0031707317073171354,-0.02078328822939149
2008-03-17,-0.02477279390208157,0.012640268283245246,-0.008357709987463406,-0.03455486954789881,-0.002868460592815104,-0.04119770651943098,-0.03619550858652588,-0.013659237958303342,-0.0168683535020169,-0.030877704838317605,-0.008958653562501117
2008-03-18,0.07770930407335043,0.03107884345943189,0.08491361146228404,0.05219185146982983,0.04712328767123285,0.05747508305647838,0.052083333333333495,0.07580174927113696,0.07646400596792245,0.024586051179127044,0.04240952530158241
2008-03-19,-0.021338912133891157,-0.018282890673255146,-0.039425131093416214,-0.03455543574159402,-0.023547880690737797,-0.03822389779034445,-0.020323084940072983,-0.008807588075880692,-0.033264033264033294,-0.01273261508325179,-0.024287238679231056
2008-03-20,0.043038335470998945,-0.01874921353970045,0.07662757784067932,-0.016804589531400734,0.03429796355841375,-0.02047038327526143,0.08749999999999998,0.07177033492822958,0.039784946236559246,0.012152777777777827,0.023944486375748922
2008-03-24,0.03771006968165047,0.008463708643241813,0.02065727699530519,0.08179283279975216,0.018523316062176068,0.05224544241885286,0.03570555147957938,0.06505102040816324,0.060324026197862805,0.04018622886547416,0.015321434212604733
2008-03-25,-0.010269914417379776,0.004323499491353044,-0.023919043238270547,0.048830548926014274,0.012972148035101237,0.02524825691950138,-0.005667060212514805,-0.026946107784431097,-0.006501950585175644,-0.020259128386336853,0.0023039084955699023
2008-03-26,-0.018225355860050613,-0.00405165864775902,-0.033930254476908527,0.0020934783598052517,-0.02925298179535483,-0.01957753735188039,-0.021610068867252353,-0.06461538461538466,0.0,-0.007213272421255211,-0.008765770626538185
2008-03-27,-0.04065040650406502,-0.010170353419781302,-0.015219512195121973,0.03315318588491762,-0.008665287118468541,-0.020809248554913336,-0.010436893203883487,0.02171052631578948,-0.035013089005235615,-0.012593848389440446,-0.011460484815044117
2008-03-28,-0.014689265536723176,0.0011559208836373416,-0.029324351099663106,0.005230999164798442,-0.05414220482713641,-0.041644306107115975,-0.02624478783419181,-0.01094655505473277,-0.010512037978975881,0.0007358351729211192,-0.007950156891141657
2008-03-31,0.022075688073394484,0.015394483643361165,0.00469483568075111,0.010757390239636082,0.008827586206896559,-0.026990704446186703,0.019647355163727807,0.025390625000000038,-0.011994516792323558,-0.00024509803921563754,0.005687261446754169
2008-04-01,0.07573632538569426,0.027416298168035216,0.08655018285249895,0.027645582763693066,0.04853705222860264,0.014963167587477112,0.06571146245059298,0.08380952380952383,0.04647936177592797,0.03358666339789158,0.035896348378317074
2008-04-02,0.008735332464146046,-0.0050418101328086155,-0.005609573672400845,0.05060413421462556,0.0066501499543617825,-0.0029485144023588695,-0.011590171534538712,0.005272407732864666,-0.01590984421610873,0.00308349146110063,-0.0019341253022139686
2008-04-03,-0.0314075222954634,-0.009145964652082499,-0.0035727717186911944,0.008214786615908567,-0.0023316062176166686,0.05334394904458596,-0.012664165103189474,0.0040792540792540955,-0.004378578646008843,-0.014424213762118691,0.001301689908082417
2008-04-04,0.02575393648251942,0.004365722838967124,-0.03245895451972068,0.10492845786963437,-0.004674110620618014,0.040816326530612256,-0.010451306413301777,-0.017411491584445774,-0.00575101488497964,-0.009836852207293583,0.0007959482662109706
2008-04-07,0.00039026928580722175,-0.004098360655737684,0.034913204603081706,-0.02068345323741007,-0.021523610748760653,0.06722689075630256,0.00936149783965436,0.001772002362669884,-0.014290575025518941,0.005573055488248046,0.0015615878575597436
2008-04-08,0.005201560468140447,-0.003865818680633524,0.008480964945344812,-0.0009550045913681943,-0.0011998400213305348,0.0023330417031203936,-0.011890606420927468,-0.04363207547169823,-0.015533310321021723,0.008433734939759071,-0.005100033514505953
2008-04-09,-0.03764553686934028,-0.0036304456685026546,-0.05382171556718362,-0.007794404206037003,-0.012546716497597407,-0.018038987489089317,-0.03682310469314065,-0.031442663378544886,-0.02419354838709682,-0.006451612903225881,-0.008092036849890853
2008-04-10,0.005914773491060572,0.009548938308832654,-0.019948647047205316,0.0049282988105383485,0.0004055150040551654,0.03624691358024693,0.005997001499250246,0.02482495225970723,0.005749191519942513,0.0067340067340067615,0.004474008667468896
2008-04-11,-0.037952692770279274,-0.023397635345363977,-0.02660217654171706,-0.010693215339232955,-0.04485880286447787,-0.014773160503240537,-0.013412816691505196,-0.023602484472049736,-0.052161486245087436,-0.014094601051122702,-0.02037411341001803
2008-04-14,0.008612307264897942,-0.002676181980374586,-0.024430641821946167,0.0216175922474842,-0.00877068892346873,0.05852761923188543,0.002014098690835808,-0.03753180661577607,0.016584998115341035,0.005815362248606612,-0.003383852404282591
2008-04-15,-0.0015149428453381244,0.007411193457705063,-0.024405772495755488,0.04823057278365549,0.008134722420436813,-0.007676841528057059,-0.01356783919597988,0.023793787177792427,0.08713385242862445,0.0009636232233196615,0.004599946142491788
2008-04-16,0.028827586206896502,0.02346524606798572,0.006090928866652189,0.02989697897814295,0.008918459796149426,0.10830723890219199,0.03948038716250648,0.047127178825048334,0.02319236016371077,0.02286401925391102,0.022691259737021817
2008-04-17,-0.007373642579434203,-0.0004957243772461525,0.05383783783783788,-0.02889392044878514,0.019362985828539493,-0.027754695030746245,0.01445724087233512,0.0012330456226880132,-0.024666666666666615,0.0014117647058824064,0.000622916223959584
2008-04-18,0.0818476499189627,0.02789832610043397,-0.03139105457529752,-0.0054631820712695515,0.019408121128699194,0.0011965811965812014,0.02608695652173909,0.02894088669950754,0.05809979494190018,0.03665413533834575,0.018139003914950363
2008-04-21,0.0009987515605494252,-0.006755126658624876,0.013768269434441826,0.02120402351236109,-0.011207129354577346,0.01587843605941608,-0.028954802259886933,-0.004189108318372249,0.014857881136950931,-0.008612873980054295,-0.0015535879970941106
2008-04-22,-0.00723372412072845,-0.014087928102987571,-0.030923526953614645,0.02117526126434795,-0.028540215758568938,-0.0068907563025209515,-0.02254545454545454,-0.022235576923076983,-0.04201145767027372,-0.03177869227251944,-0.008810232176174382
2008-04-23,0.01758793969849242,-0.006775067750677646,-0.009918068132815887,-0.04026440291245848,0.007871802080404867,0.012777119647994507,-0.02331349206349201,-0.023355869698832146,0.02524916943521588,0.022195985832349413,0.002899981314590818
2008-04-24,-0.04086419753086414,-0.018603497457522017,0.05509581881533104,-0.008460650980666222,0.03919107391910742,0.007268777675662166,0.009395632300660168,0.052863436123348005,0.016850291639662982,0.0231000231000231,0.006442210369931
2008-04-25,0.04080319217402499,-0.01655503601668144,0.0507739938080494,0.016325235358414708,0.012749966447456565,0.022561380225613794,-0.007547169811320683,0.01793185893604308,-0.004142766093052868,-0.0009031384059606943,0.006494794609437809
2008-04-28,0.013727430126143813,-0.00886661526599843,0.05715969357690049,-0.00943658062725516,-0.00039756162205124477,-0.03707008436080473,0.002027883396704646,0.007046388725777888,-0.001919999999999959,-0.0018079096045197354,-0.001051622503290811
2008-04-29,-0.015005489813346266,-0.0035005834305717105,-0.003901895206243048,-0.0021014289717006373,0.004242343895001898,-0.04810041277061742,0.004553503668100169,-0.026822157434402177,0.029817249118307024,0.003622368123160439,-0.003888725767525664
2008-04-30,-0.026133267277681373,0.000520426749935028,-0.011378474165267664,0.024813982872385204,-0.019009900990098978,0.009646017699115075,0.01158398388315288,-0.07189934092270826,0.004047322540473306,-0.016692984434919803,-0.0038462481376802557
2008-05-01,0.009283988299631122,0.012223667100130009,0.053207547169811326,-0.09808520839754789,0.008074283407347522,-0.030502235077570373,0.034353995519043945,0.0232408005164622,-0.0009302325581395702,0.03670566643725612,0.017140712620616488
2008-05-02,-0.02583165322580646,0.009121274409044113,-0.01056968828376932,0.04894587091480129,-0.005473234548124371,0.006418949462073897,0.009386281588447667,-0.01261829652996841,0.026070763500931207,-0.0048683337021464676,0.003235557069266588
2008-05-05,-0.017979562799120455,-0.012730744748567792,0.003078037298569649,-0.026860700839849462,-0.023355704697986507,0.041232482932087706,-0.023128278493085335,0.02044728434504794,0.005444646098003621,0.00022237046920164577,-0.004533559657684477
2008-05-06,-0.0027660695468914526,0.0027079303675049383,0.010108303249097514,0.036269622795922926,0.001236943375480885,-0.005780346820809263,-0.010251403465950737,0.05510331872260493,0.015342960288808603,0.00022232103156970024,0.007651919374205132
2008-05-07,-0.03341698586712457,-0.013888888888888866,-0.0314510364546104,-0.006174390637900601,-0.002608098833218912,0.01570635196112463,-0.016522811344019596,-0.06587537091988137,-0.10488888888888886,-0.016003556345854607,-0.018113815520426457
2008-05-08,-0.005329324952172684,0.003521126760563328,-0.008118081180811898,-0.0037926675094817094,0.005505092210294601,0.014438274241776999,0.01454363089267799,-0.03494282083862774,-0.01224760013240652,-0.010390783826519106,0.0036696183078494494
2008-05-09,-0.00522049732106062,-0.008187134502924102,-0.015811011904761932,0.03154459753444521,0.006022447303586062,0.011200943237325234,-0.018289668808699998,-0.023699802501645783,-0.00368632707774797,-0.006162976489386056,-0.006725501779699135
2008-05-12,0.029277724071260964,0.017688679245283133,0.019089019089019187,0.0011950790861159051,0.020816326530612262,0.008661614058465947,0.025176233635448138,0.021577882670263,0.014799865455768627,0.08957280661460723,0.011020831532543835
2008-05-13,0.0004025224741714898,-0.0063087421140722915,-0.04024480712166175,0.06719561859289441,0.0030654404904705314,-0.03616546940797618,-0.019891944990176873,-0.014521452145214563,-0.008286377195889956,-0.02972175379426637,-0.0003847304749283715
2008-05-14,-0.0048283261802575745,0.007126198497019916,-0.00966183574879227,0.013027172840318374,0.0027903268668614633,-0.011479482566606728,-0.007266349285893239,0.02880107166778297,0.02372994652406408,0.021942211601129653,0.004005587866347444
2008-05-15,0.02587601078167118,0.0016724559372185185,0.028292682926829325,-0.0037669675910892543,0.008082681860341851,0.016812548747725087,0.01867743563856643,0.02799479166666665,0.0326477309826967,0.013818027210884324,0.010584456149816051
2008-05-16,0.004466631634261667,0.010274852298998166,-0.019924098671726835,0.014212138992111656,0.0014458464773922112,0.06093923122815994,-0.017591674925669,-0.01899936668777701,-0.0025292443882389596,-0.004822814007129312,0.001250447905648994
2008-05-19,0.07624901909495152,0.0049580472921434094,0.0011616650532430258,-0.04898116603458254,-0.019031368946055952,-0.014861825192802125,0.008827238335435092,-0.03098773402194967,0.005705229793977804,0.005899705014749287,0.0008980250464799524
2008-05-20,-0.019078867420099652,-0.019228336495888627,-0.03771030748404569,0.010679283541737158,-0.015921862456515893,-0.0023648373155018515,-0.019500000000000028,-0.04596935376415719,-0.030570438071225933,-0.012568077084206146,-0.009273602826240873
2008-05-21,-0.029980178394449844,-0.018186508448342534,-0.03577170418006433,-0.0655721259947837,-0.029231815091774187,-0.03187837175085831,-0.04563997960224373,-0.062150837988826854,-0.021131339401820614,-0.002545608824777205,-0.016053488043016876
2008-05-22,0.012260536398467444,0.006831318970047241,0.019591496456857125,-0.028699230631597718,0.002521008403361241,-0.004137115839243455,0.013892599519102407,-0.0022338049143707643,0.029558286283626722,0.024883028498511154,0.002617368106938091
2008-05-23,-0.011481201110270022,-0.010829853862212921,-0.029640228945216736,0.02597354750764474,-0.008661637328862874,-0.007884696905468476,-0.025296442687747056,-0.026865671641791135,-0.019354838709677465,-0.006017846026146486,-0.013210384767095688
2008-05-27,0.028972559029993544,0.00474871388998812,0.02359384874657688,-0.04783108302212005,0.023816234498309077,0.00042727738848057735,0.02946742362800747,0.0007668711656442917,0.036842105263157926,0.014822546972860144,0.006846205341390431
2008-05-28,-0.006698089804018888,0.009583825653144334,-0.0014406256431364537,0.030245889274400292,0.010048176187198757,0.007089775348082451,0.019695378151260504,-0.009961685823754849,0.021890862944162478,-0.0018514708907631414,0.003962897462735056
2008-05-29,0.0033716283716285,0.011183355006501942,0.0012366034624895954,-0.07716523903653273,0.009403107113654916,0.0038167938931296746,0.004893123873293969,-0.022445820433436466,0.03973921142502332,0.012984336356141702,0.005334905524718927
2008-05-30,0.015805849408836423,-0.0025720164609053862,-0.009468917249897095,0.061245537485125054,-0.019846091535034412,0.008618504435995017,0.026652998462326986,0.00633412509897071,0.053448790683786176,0.0,0.0015161700971207917
2008-06-02,-0.017030139671649243,-0.016890149561629736,-0.03241895261845377,-0.04328324736488006,-0.022314049586776727,0.006534305101784378,-0.019470793809286097,-0.013375295043273146,-0.021541950113378627,-0.022177009155645907,-0.010504291692254985
2008-06-03,-0.001495699862894236,-0.00026229508196716093,0.006872852233676982,0.005313330207844918,-0.0332488024795717,0.01181856013316677,-0.026731160896130455,0.05023923444976083,0.010139049826187551,0.01102788181439869,-0.005787813837349428
2008-06-04,0.017351142179503325,0.0017053653417289183,0.006399317406143284,-0.05611689724856209,-0.004226173127368205,-0.009706342025170624,0.00915511378498565,-0.039483675018982506,0.018353885861772314,-0.010084379501955175,-0.0003266431967481185
2008-06-05,0.03693251533742333,0.014929282346778426,0.051716829164900335,0.054018445322793165,0.02809893165520272,0.017443309244953853,0.019958527734577583,-0.0015810276679841559,0.0357645733596171,0.015592515592515592,0.019496079000871268
2008-06-06,-0.045911726422908514,-0.03406451612903227,-0.06993147924224101,-0.01683593750000001,-0.040996441281138725,-0.034451791983019016,-0.05387547649301155,-0.07838479809976248,-0.054649265905383305,0.0014329580348004152,-0.030889142124568156
2008-06-09,-0.014882797966017734,0.012823938017632831,-0.03705308775731313,-0.02753387103182489,0.004007718569095977,0.032806290690792335,-0.007520816545796241,0.007731958762886585,0.017256255392579644,-0.0233033524121014,0.0007936472356727729
2008-06-10,0.002392043308573603,0.002374043787918845,-0.008100810081008089,0.0015933976139892744,0.01626256652868117,-0.001801064265247637,0.014073071718538457,0.03751065643648759,-0.024314390726604452,-0.0014650481372959457,-0.0024380948184701498
2008-06-11,-0.0293896006028636,-0.009605263157894789,-0.03539019963702349,0.0327962471955945,-0.028949665405877147,0.003854670712704001,-0.033626901521216924,-0.08052588331963849,-0.01043175891046072,-0.00733598826241881,-0.016894306476127555
2008-06-12,-0.014622153209109673,0.003719941543775756,0.02445907808090308,0.03400608238871999,-0.007790262172284584,-0.02148692810457524,0.012151339409002974,0.020554066130473676,0.012298682284041046,-0.013724662162162133,0.003279695093186682
2008-06-13,0.039658568614576444,0.007544672402382626,0.024334251606978767,0.04809014514896858,0.04620262720821383,-0.016030725557318208,0.009276944065484405,0.042031523642732084,0.03413364188602834,0.023335474202526147,0.01504623582884913
2008-06-16,0.03195654919792852,-0.012086179716237542,0.02285970416853436,0.010969787528699993,0.01197864049646411,0.033602036487059894,-0.020816436874831118,0.023529411764705827,0.0016783216783217419,-0.003556485355648423,8.088056881107574e-05
2008-06-17,0.015544675642594942,-0.0030585106382979253,-0.03878177037686247,0.017375630857967016,-0.008414147176269302,0.0076348411460470614,-0.01960242959690781,-0.013957307060755332,-0.0022340128455740128,0.00020995171110640374,-0.006771288249739042
2008-06-18,-0.0054236471013619295,-0.008936908096571985,-0.03441987690904942,-0.0229253773651762,-0.023299295268229606,-0.023464233338764833,-0.015206983948183588,0.011656952539550422,0.0,0.0023089840470192995,-0.009711827429117257
2008-06-19,0.021085797382452674,-0.002422611036339066,-0.011331444759206725,-0.005185856754306462,0.013694595788543762,0.01017854163190388,0.053474406634258065,0.0337448559670782,0.027427931710047693,0.01403141361256548,0.0037523262830800926
2008-06-20,-0.03750296700688354,-0.014840798704803137,-0.02340019102196762,-0.0222368037328666,-0.01932016269610689,0.009002312520647534,-0.03718783930510327,-0.0286624203821657,-0.04739852901116867,-0.01321767864518795,-0.018542853525762674
2008-06-23,-0.005178791615289743,-0.0008216926869351175,-0.03374083129584341,0.07374543285362752,-0.011850096282032459,-0.09388556928869607,-0.030166337750211457,-0.036065573770491764,0.004289390906491238,0.0020929259104228008,5.3037714215618444e-05
2008-06-24,-0.012890431333663759,-0.007264254385964734,0.03694331983805652,0.0007638888888889836,-0.018138210163393703,-0.008762420957542899,0.0023255813953487877,0.07312925170068023,-0.021924829157175287,-0.012531328320802034,-0.002814871016691985
2008-06-25,0.01092415871421393,0.0019329007317408027,0.0036603221083456733,0.006626882242731136,0.017862595419847353,-0.020322610042832444,0.030452436194895717,-0.008716323296354947,0.002620087336244434,0.01840101522842634,0.005843459206111333
2008-06-26,-0.05229164078996401,-0.031831335262505006,-0.06029662047167527,-0.058111880880984436,-0.035098245087745665,-0.01572093023255812,-0.05797917253025618,-0.056754596322941574,-0.05603948896631823,-0.0236760124610592,-0.02936526547501073
2008-06-27,-0.021494102228047145,-0.01067463706233988,-0.00879689521345398,-0.02568887913053018,-0.003575314783149448,-0.0027407617427464915,-0.016133851210038817,-0.018644067796610223,0.011688711165795219,-0.003403531163582144,-0.00371741417605111
2008-06-30,-0.017814090543798553,0.0011509135376204615,-0.007830853563038483,0.024676056338028142,-0.022152886115444536,0.02056482183472329,0.0009110233829335298,-0.06303972366148536,-0.011553663727576848,-0.00021344717182493085,0.001267228836496105
2008-07-01,0.003954725214782478,0.002730277338698056,0.056037884767166604,-0.007843999706766316,0.003350350989151258,-0.024607670164360586,-0.020024271844660307,0.02857142857142862,-0.01753306674869261,0.007685738684884701,0.003835937500000064
2008-07-02,-0.029611518609073618,-0.01862997993694464,-0.03114100647732935,-0.08438007979902469,-0.023533153124503162,-0.04131759329779135,-0.0021671826625387085,-0.050179211469534094,-0.01784596117720727,0.003601694915254123,-0.01820360959133332
2008-07-03,0.0078387458006719,0.01431074766355125,-0.01157109796862954,0.02344254357650098,-0.01107311512782934,-0.03545183714001993,-0.01054917778467255,-0.004716981132075371,0.013707363723302508,0.01161072408697497,0.0010939184475871244
2008-07-07,0.006805555555555484,0.005614742297725318,-0.028876170655567104,0.012418687167356616,-0.0004939897908775569,0.020488005765469053,0.014424584509250575,-0.04360189573459723,-0.014779874213836553,0.0006260434056761506,-0.008385382848998472
